,order_id,product_id,product_category,price,is_first_time_customer,order_day_of_week,returned,category_id,price_percentile
56610,ORD-57610,P-110,Electronics,51.39,0,2,1,1010,0.675
56611,ORD-57611,P-111,Engine,80.06,0,1,0,2011,0.9230769230769231
56612,ORD-57612,P-112,Electronics,31.6,1,3,0,1012,0.3392857142857143
56613,ORD-57613,P-113,Engine,63.84,0,3,0,2013,0.859375
56614,ORD-57614,P-114,Engine,54.45,0,1,0,2014,0.65625
56615,ORD-57615,P-115,Engine,27.98,0,3,0,2015,0.22448979591836735
56616,ORD-57616,P-116,Exhaust,103.97,1,4,0,3016,0.9354838709677419
56617,ORD-57617,P-117,Electronics,29.4,0,2,0,1017,0.45714285714285713
56618,ORD-57618,P-118,Brakes,64.64,1,1,0,18,0.765625
56619,ORD-57619,P-119,Brakes,17.17,0,5,0,19,0.22535211267605634
56620,ORD-57620,P-120,Suspension,24.52,0,4,0,6020,0.3076923076923077
56621,ORD-57621,P-121,Electronics,25.05,1,4,1,1021,0.4
56622,ORD-57622,P-122,Brakes,24.22,1,1,0,22,0.2807017543859649
56623,ORD-57623,P-123,Suspension,23.25,0,0,0,6023,0.24390243902439024
56624,ORD-57624,P-124,Suspension,18.49,1,2,0,6024,0.15555555555555556
56625,ORD-57625,P-125,Filters,266.28,1,1,1,4025,0.975
56626,ORD-57626,P-126,Brakes,103.58,0,4,0,26,0.9076923076923077
56627,ORD-57627,P-127,Exhaust,24.1,0,2,0,3027,0.24
56628,ORD-57628,P-128,Suspension,57.37,1,0,1,6028,0.5094339622641509
56629,ORD-57629,P-129,Engine,22.02,0,1,0,2029,0.19402985074626866
56630,ORD-57630,P-130,Electronics,47.24,0,1,0,1030,0.5217391304347826
56631,ORD-57631,P-131,Suspension,38.45,0,3,0,6031,0.6666666666666666
56632,ORD-57632,P-132,Suspension,38.31,0,6,0,6032,0.5652173913043478
56633,ORD-57633,P-133,Engine,52.58,1,5,0,2033,0.74
56634,ORD-57634,P-134,Engine,42.06,0,4,0,2034,0.6027397260273972
56635,ORD-57635,P-135,Filters,56.82,1,5,0,4035,0.6041666666666666
56636,ORD-57636,P-136,Filters,79.65,0,3,0,4036,0.8461538461538461
56637,ORD-57637,P-137,Suspension,90.51,0,4,0,6037,0.8490566037735849
56638,ORD-57638,P-138,Engine,20.02,0,3,0,2038,0.1346153846153846
56639,ORD-57639,P-139,Electronics,60.17,0,4,1,1039,0.717948717948718
56640,ORD-57640,P-140,Electronics,62.56,0,2,0,1040,0.7111111111111111
56641,ORD-57641,P-141,Exhaust,163.63,1,1,0,3041,1.0
56642,ORD-57642,P-142,Brakes,26.75,0,5,1,42,0.22950819672131148
56643,ORD-57643,P-143,Brakes,26.38,0,4,0,43,0.2698412698412698
56644,ORD-57644,P-144,Electronics,100.38,0,1,0,1044,0.9433962264150944
56645,ORD-57645,P-145,Exhaust,158.71,1,1,0,3045,0.967741935483871
56646,ORD-57646,P-146,Electronics,24.93,0,1,0,1046,0.28888888888888886
56647,ORD-57647,P-147,Brakes,54.22,0,2,1,47,0.7727272727272727
56648,ORD-57648,P-148,HVAC,282.99,0,0,0,5048,1.0
56649,ORD-57649,P-149,HVAC,41.73,1,5,0,5049,0.2857142857142857
56650,ORD-57650,P-150,Exhaust,54.47,1,6,0,3050,0.78125
56651,ORD-57651,P-151,Engine,26.14,0,6,0,2051,0.3088235294117647
56652,ORD-57652,P-152,Exhaust,21.22,0,5,0,3052,0.2647058823529412
56653,ORD-57653,P-153,Suspension,46.31,0,0,0,6053,0.4523809523809524
56654,ORD-57654,P-154,Electronics,28.14,0,2,0,1054,0.3170731707317073
56655,ORD-57655,P-155,Filters,12.58,0,4,0,4055,0.057692307692307696
56656,ORD-57656,P-156,Engine,294.66,1,2,1,2056,1.0
56657,ORD-57657,P-157,Electronics,7.97,1,0,0,1057,0.03125
56658,ORD-57658,P-158,Engine,91.98,1,2,0,2058,0.8918918918918919
56659,ORD-57659,P-159,Filters,38.13,0,2,0,4059,0.38596491228070173
56660,ORD-57660,P-160,Exhaust,35.5,0,0,0,3060,0.4
56661,ORD-57661,P-161,Brakes,32.5,0,6,0,61,0.44155844155844154
56662,ORD-57662,P-162,Brakes,60.4,0,1,0,62,0.8269230769230769
56663,ORD-57663,P-163,Brakes,43.26,0,6,0,63,0.6363636363636364
56664,ORD-57664,P-164,Suspension,90.41,1,1,0,6064,0.8604651162790697
56665,ORD-57665,P-165,Electronics,24.34,0,5,0,1065,0.3050847457627119
56666,ORD-57666,P-166,HVAC,48.86,0,6,0,5066,0.6153846153846154
56667,ORD-57667,P-167,Filters,225.15,0,4,0,4067,1.0
56668,ORD-57668,P-168,Suspension,24.84,1,6,0,6068,0.28
56669,ORD-57669,P-169,Suspension,45.92,0,5,0,6069,0.64
56670,ORD-57670,P-170,Engine,130.39,0,6,0,2070,0.9672131147540983
56671,ORD-57671,P-171,Electronics,12.86,0,2,0,1071,0.022727272727272728
56672,ORD-57672,P-172,Engine,12.8,0,3,0,2072,0.08
56673,ORD-57673,P-173,Engine,115.07,1,1,1,2073,0.8596491228070176
56674,ORD-57674,P-174,Suspension,45.8,1,4,0,6074,0.6923076923076923
56675,ORD-57675,P-175,Suspension,27.55,0,6,0,6075,0.4782608695652174
56676,ORD-57676,P-176,HVAC,115.33,0,1,0,5076,0.9411764705882353
56677,ORD-57677,P-177,Suspension,38.47,0,6,0,6077,0.5277777777777778
56678,ORD-57678,P-178,Filters,13.68,0,1,1,4078,0.029411764705882353
56679,ORD-57679,P-179,Engine,72.7,0,0,0,2079,0.890625
56680,ORD-57680,P-180,Filters,26.86,0,3,0,4080,0.26
56681,ORD-57681,P-181,Electronics,13.88,1,6,1,1081,0.06818181818181818
56682,ORD-57682,P-182,Electronics,91.31,0,3,0,1082,0.9069767441860465
56683,ORD-57683,P-183,Exhaust,93.09,0,3,0,3083,0.9285714285714286
56684,ORD-57684,P-184,Filters,21.96,1,2,1,4084,0.17391304347826086
56685,ORD-57685,P-185,Engine,11.86,0,3,0,2085,0.02
56686,ORD-57686,P-186,Engine,83.72,0,4,0,2086,0.8529411764705882
56687,ORD-57687,P-187,Engine,30.31,1,3,0,2087,0.2878787878787879
56688,ORD-57688,P-188,Engine,38.46,0,6,0,2088,0.6101694915254238
56689,ORD-57689,P-189,Brakes,26.34,0,5,0,89,0.296875
56690,ORD-57690,P-190,Engine,33.75,0,3,0,2090,0.5862068965517241
56691,ORD-57691,P-191,Suspension,27.32,1,3,0,6091,0.3225806451612903
56692,ORD-57692,P-192,HVAC,41.94,0,4,0,5092,0.5625
56693,ORD-57693,P-193,Engine,42.86,0,0,1,2093,0.6129032258064516
56694,ORD-57694,P-194,Brakes,33.77,1,4,0,94,0.45
56695,ORD-57695,P-195,Brakes,29.39,0,6,0,95,0.3333333333333333
56696,ORD-57696,P-196,Brakes,33.97,0,2,0,96,0.3787878787878788
56697,ORD-57697,P-197,Exhaust,14.25,0,4,0,3097,0.05
56698,ORD-57698,P-198,Engine,50.65,0,4,0,2098,0.5915492957746479
56699,ORD-57699,P-199,Electronics,15.11,0,2,0,1099,0.125
56700,ORD-57700,P-200,Brakes,28.55,0,3,0,100,0.421875
56701,ORD-57701,P-201,Filters,25.45,0,1,0,4101,0.22448979591836735
56702,ORD-57702,P-202,Filters,62.2,1,4,0,4102,0.7551020408163265
56703,ORD-57703,P-203,HVAC,26.4,0,1,0,5103,0.2857142857142857
56704,ORD-57704,P-204,Engine,33.57,0,3,0,2104,0.3793103448275862
56705,ORD-57705,P-205,Engine,43.63,0,3,0,2105,0.532258064516129
56706,ORD-57706,P-206,Electronics,21.7,0,1,0,1106,0.2
56707,ORD-57707,P-207,Electronics,49.55,1,5,0,1107,0.7837837837837838
56708,ORD-57708,P-208,Electronics,25.34,0,4,1,1108,0.23255813953488372
56709,ORD-57709,P-209,Suspension,26.28,0,1,0,6109,0.37777777777777777
56710,ORD-57710,P-210,Suspension,22.09,0,2,0,6110,0.15217391304347827
56711,ORD-57711,P-211,Engine,59.63,0,6,0,2111,0.7457627118644068
56712,ORD-57712,P-212,Engine,88.93,0,5,0,2112,0.9016393442622951
56713,ORD-57713,P-213,Filters,17.65,0,5,0,4113,0.09090909090909091
56714,ORD-57714,P-214,Electronics,57.03,0,4,0,1114,0.5957446808510638
56715,ORD-57715,P-215,HVAC,95.69,1,1,1,5115,1.0
56716,ORD-57716,P-216,Electronics,18.5,0,5,0,1116,0.15217391304347827
56717,ORD-57717,P-217,Engine,18.62,1,4,0,2117,0.1111111111111111
56718,ORD-57718,P-218,Brakes,12.26,0,0,0,118,0.03225806451612903
56719,ORD-57719,P-219,Electronics,49.66,1,4,0,1119,0.6428571428571429
56720,ORD-57720,P-220,Engine,29.17,1,0,0,2120,0.28125
56721,ORD-57721,P-221,Electronics,20.98,1,1,0,1121,0.16666666666666666
56722,ORD-57722,P-222,Brakes,44.88,0,1,0,122,0.6031746031746031
56723,ORD-57723,P-223,Engine,62.53,0,4,0,2123,0.7647058823529411
56724,ORD-57724,P-224,Brakes,77.79,0,2,0,124,0.7586206896551724
56725,ORD-57725,P-225,Engine,18.07,0,5,0,2125,0.19117647058823528
56726,ORD-57726,P-226,Brakes,146.84,0,4,0,126,0.9444444444444444
56727,ORD-57727,P-227,Engine,106.44,1,6,0,2127,0.8545454545454545
56728,ORD-57728,P-228,Brakes,67.65,0,0,0,128,0.8360655737704918
56729,ORD-57729,P-229,Brakes,200.47,0,2,0,129,1.0
56730,ORD-57730,P-230,Brakes,12.97,0,5,0,130,0.0625
56731,ORD-57731,P-231,Brakes,20.48,0,4,0,131,0.12727272727272726
56732,ORD-57732,P-232,Exhaust,39.61,0,5,0,3132,0.4857142857142857
56733,ORD-57733,P-233,Brakes,25.88,0,5,0,133,0.3114754098360656
56734,ORD-57734,P-234,Electronics,20.43,1,6,0,1134,0.1794871794871795
56735,ORD-57735,P-235,Suspension,40.77,0,0,0,6135,0.5370370370370371
56736,ORD-57736,P-236,Suspension,26.1,0,2,0,6136,0.29411764705882354
56737,ORD-57737,P-237,Electronics,38.95,1,4,0,1137,0.5897435897435898
56738,ORD-57738,P-238,Exhaust,33.57,1,5,0,3138,0.38095238095238093
56739,ORD-57739,P-239,Brakes,43.76,0,5,0,139,0.5901639344262295
56740,ORD-57740,P-240,Suspension,28.95,0,2,0,6140,0.2916666666666667
56741,ORD-57741,P-241,Brakes,75.53,0,3,0,141,0.8852459016393442
56742,ORD-57742,P-242,Engine,33.26,0,1,0,2142,0.4915254237288136
56743,ORD-57743,P-243,Brakes,35.73,1,6,0,143,0.42857142857142855
56744,ORD-57744,P-244,Exhaust,22.32,0,0,0,3144,0.14814814814814814
56745,ORD-57745,P-245,Electronics,17.52,0,2,0,1145,0.22916666666666666
56746,ORD-57746,P-246,Brakes,33.56,0,1,0,146,0.47619047619047616
56747,ORD-57747,P-247,HVAC,20.28,0,1,0,5147,0.2631578947368421
56748,ORD-57748,P-248,Engine,128.08,0,4,0,2148,0.9622641509433962
56749,ORD-57749,P-249,Engine,56.69,1,3,0,2149,0.6571428571428571
56750,ORD-57750,P-250,Exhaust,161.74,1,4,0,3150,1.0
56751,ORD-57751,P-251,Brakes,105.97,0,2,0,151,0.921875
56752,ORD-57752,P-252,Engine,13.45,0,4,0,2152,0.05737704918032787
56753,ORD-57753,P-253,Exhaust,45.43,1,5,0,3153,0.6333333333333333
56754,ORD-57754,P-254,Suspension,27.66,0,5,0,6154,0.22727272727272727
56755,ORD-57755,P-255,Brakes,23.11,0,0,0,155,0.23636363636363636
56756,ORD-57756,P-256,Engine,129.11,1,3,0,2156,0.9636363636363636
56757,ORD-57757,P-257,Filters,73.46,0,1,0,4157,0.7446808510638298
56758,ORD-57758,P-258,Electronics,60.0,0,1,1,1158,0.782608695652174
56759,ORD-57759,P-259,Suspension,67.7,0,3,0,6159,0.7741935483870968
56760,ORD-57760,P-260,Electronics,34.51,1,6,0,1160,0.43243243243243246
56761,ORD-57761,P-261,Exhaust,112.2,0,1,0,3161,0.9459459459459459
56762,ORD-57762,P-262,Electronics,39.0,0,1,0,1162,0.46938775510204084
56763,ORD-57763,P-263,Exhaust,35.17,0,3,0,3163,0.5161290322580645
56764,ORD-57764,P-264,Suspension,14.02,1,5,0,6164,0.0392156862745098
56765,ORD-57765,P-265,Exhaust,19.1,0,2,0,3165,0.04878048780487805
56766,ORD-57766,P-266,Filters,26.24,0,2,0,4166,0.3958333333333333
56767,ORD-57767,P-267,Suspension,26.8,0,2,0,6167,0.2619047619047619
56768,ORD-57768,P-268,Engine,69.01,0,0,1,2168,0.8103448275862069
56769,ORD-57769,P-269,HVAC,136.6,0,4,0,5169,1.0
56770,ORD-57770,P-270,Filters,22.64,0,6,0,4170,0.17307692307692307
56771,ORD-57771,P-271,Suspension,19.34,1,5,0,6171,0.1702127659574468
56772,ORD-57772,P-272,Filters,34.0,0,2,0,4172,0.4418604651162791
56773,ORD-57773,P-273,Filters,60.23,0,2,0,4173,0.7111111111111111
56774,ORD-57774,P-274,Suspension,49.59,0,1,0,6174,0.6428571428571429
56775,ORD-57775,P-275,Filters,21.07,1,1,0,4175,0.07407407407407407
56776,ORD-57776,P-276,Brakes,27.33,0,2,0,176,0.3709677419354839
56777,ORD-57777,P-277,Electronics,20.33,0,6,0,1177,0.06666666666666667
56778,ORD-57778,P-278,Brakes,18.72,0,1,0,178,0.11864406779661017
56779,ORD-57779,P-279,Brakes,25.1,0,0,1,179,0.2608695652173913
56780,ORD-57780,P-280,Engine,84.39,0,3,0,2180,0.8840579710144928
56781,ORD-57781,P-281,Brakes,32.38,0,5,0,181,0.4727272727272727
56782,ORD-57782,P-282,HVAC,40.81,0,5,0,5182,0.4166666666666667
56783,ORD-57783,P-283,Filters,90.66,1,3,0,4183,0.9
56784,ORD-57784,P-284,Electronics,25.56,0,6,0,1184,0.23214285714285715
56785,ORD-57785,P-285,Suspension,55.17,0,3,0,6185,0.7045454545454546
56786,ORD-57786,P-286,Exhaust,32.45,1,1,0,3186,0.4583333333333333
56787,ORD-57787,P-287,Exhaust,16.81,0,4,0,3187,0.08823529411764706
56788,ORD-57788,P-288,HVAC,106.48,1,0,0,5188,0.9230769230769231
56789,ORD-57789,P-289,Brakes,20.29,0,0,0,189,0.08771929824561403
56790,ORD-57790,P-290,Engine,33.08,1,4,0,2190,0.43661971830985913
56791,ORD-57791,P-291,Filters,47.3,1,5,0,4191,0.5918367346938775
56792,ORD-57792,P-292,Filters,83.63,1,3,0,4192,0.8775510204081632
56793,ORD-57793,P-293,Brakes,32.29,0,4,0,193,0.4393939393939394
56794,ORD-57794,P-294,Exhaust,21.54,1,0,0,3194,0.22580645161290322
56795,ORD-57795,P-295,Electronics,92.2,1,5,0,1195,0.9347826086956522
56796,ORD-57796,P-296,Exhaust,20.98,0,2,0,3196,0.2727272727272727
56797,ORD-57797,P-297,Suspension,19.72,0,4,0,6197,0.1956521739130435
56798,ORD-57798,P-298,Suspension,39.25,1,6,0,6198,0.6274509803921569
56799,ORD-57799,P-299,Brakes,63.72,1,2,0,199,0.8148148148148148
56800,ORD-57800,P-100,Filters,56.91,0,6,0,4000,0.7714285714285715
56801,ORD-57801,P-101,Engine,27.75,0,3,0,2001,0.32142857142857145
56802,ORD-57802,P-102,Brakes,185.0,0,0,0,2,0.9545454545454546
56803,ORD-57803,P-103,Exhaust,59.12,0,2,0,3003,0.6666666666666666
56804,ORD-57804,P-104,Engine,43.93,0,6,0,2004,0.49019607843137253
56805,ORD-57805,P-105,Engine,58.32,0,4,0,2005,0.7424242424242424
56806,ORD-57806,P-106,Suspension,47.86,0,6,0,6006,0.6
56807,ORD-57807,P-107,Brakes,22.77,1,3,0,7,0.2037037037037037
56808,ORD-57808,P-108,Brakes,35.93,1,1,0,8,0.4067796610169492
56809,ORD-57809,P-109,Exhaust,58.49,1,4,0,3009,0.7878787878787878
56810,ORD-57810,P-110,Suspension,17.91,1,1,0,6010,0.12244897959183673
56811,ORD-57811,P-111,Filters,20.23,1,1,0,4011,0.2127659574468085
56812,ORD-57812,P-112,Brakes,75.72,0,6,0,12,0.8333333333333334
56813,ORD-57813,P-113,Brakes,50.15,0,0,0,13,0.5094339622641509
56814,ORD-57814,P-114,Exhaust,26.0,0,6,0,3014,0.3448275862068966
56815,ORD-57815,P-115,Electronics,23.49,0,4,0,1015,0.32786885245901637
56816,ORD-57816,P-116,Brakes,66.73,0,3,0,16,0.78125
56817,ORD-57817,P-117,Suspension,69.68,0,0,0,6017,0.8888888888888888
56818,ORD-57818,P-118,Brakes,42.07,0,4,0,18,0.515625
56819,ORD-57819,P-119,Exhaust,14.52,0,3,0,3019,0.13333333333333333
56820,ORD-57820,P-120,Suspension,53.38,0,3,0,6020,0.7948717948717948
56821,ORD-57821,P-121,Exhaust,34.62,1,5,0,3021,0.39473684210526316
56822,ORD-57822,P-122,Suspension,68.16,0,3,0,6022,0.8163265306122449
56823,ORD-57823,P-123,HVAC,22.43,1,3,1,5023,0.125
56824,ORD-57824,P-124,Engine,23.08,0,1,0,2024,0.22950819672131148
56825,ORD-57825,P-125,Engine,45.48,1,6,0,2025,0.6212121212121212
56826,ORD-57826,P-126,Suspension,41.93,1,6,0,6026,0.6818181818181818
56827,ORD-57827,P-127,Filters,140.68,1,5,0,4027,0.9555555555555556
56828,ORD-57828,P-128,Filters,152.02,0,2,0,4028,1.0
56829,ORD-57829,P-129,Brakes,14.86,0,3,0,29,0.05
56830,ORD-57830,P-130,Suspension,17.51,1,3,0,6030,0.11627906976744186
56831,ORD-57831,P-131,Electronics,52.37,0,3,1,1031,0.7317073170731707
56832,ORD-57832,P-132,Engine,20.07,0,1,0,2032,0.09615384615384616
56833,ORD-57833,P-133,Filters,34.68,0,6,0,4033,0.45652173913043476
56834,ORD-57834,P-134,Brakes,46.19,0,3,0,34,0.6842105263157895
56835,ORD-57835,P-135,Engine,57.37,0,1,1,2035,0.7647058823529411
56836,ORD-57836,P-136,Brakes,38.0,1,0,0,36,0.43333333333333335
56837,ORD-57837,P-137,Brakes,35.43,1,3,0,37,0.4626865671641791
56838,ORD-57838,P-138,Brakes,90.56,0,5,0,38,0.8840579710144928
56839,ORD-57839,P-139,Exhaust,58.04,0,5,1,3039,0.7586206896551724
56840,ORD-57840,P-140,Exhaust,19.0,1,5,0,3040,0.20588235294117646
56841,ORD-57841,P-141,HVAC,54.87,1,1,0,5041,0.6923076923076923
56842,ORD-57842,P-142,Suspension,32.2,0,5,0,6042,0.49019607843137253
56843,ORD-57843,P-143,Brakes,15.55,0,4,0,43,0.09523809523809523
56844,ORD-57844,P-144,Brakes,45.88,0,3,0,44,0.6129032258064516
56845,ORD-57845,P-145,Exhaust,26.72,1,1,0,3045,0.2903225806451613
56846,ORD-57846,P-146,Engine,37.15,0,4,0,2046,0.46774193548387094
56847,ORD-57847,P-147,Brakes,16.95,1,3,0,47,0.16666666666666666
56848,ORD-57848,P-148,Brakes,36.98,0,6,0,48,0.38571428571428573
56849,ORD-57849,P-149,Electronics,81.09,1,1,0,1049,0.75
56850,ORD-57850,P-150,Brakes,46.15,0,3,0,50,0.54
56851,ORD-57851,P-151,Brakes,10.59,0,2,1,51,0.0425531914893617
56852,ORD-57852,P-152,Electronics,21.23,0,2,0,1052,0.25925925925925924
56853,ORD-57853,P-153,Brakes,54.28,0,2,0,53,0.6666666666666666
56854,ORD-57854,P-154,Engine,47.13,0,1,0,2054,0.5942028985507246
56855,ORD-57855,P-155,HVAC,47.67,0,4,0,5055,0.7222222222222222
56856,ORD-57856,P-156,Electronics,46.77,0,3,0,1056,0.5853658536585366
56857,ORD-57857,P-157,Brakes,24.76,0,4,0,57,0.25
56858,ORD-57858,P-158,Electronics,49.81,0,4,0,1058,0.6730769230769231
56859,ORD-57859,P-159,Filters,48.33,0,0,1,4059,0.5964912280701754
56860,ORD-57860,P-160,Brakes,42.24,1,0,0,60,0.4375
56861,ORD-57861,P-161,Brakes,21.09,0,4,0,61,0.15584415584415584
56862,ORD-57862,P-162,HVAC,140.1,1,3,0,5062,1.0
56863,ORD-57863,P-163,Engine,11.79,0,6,0,2063,0.028169014084507043
56864,ORD-57864,P-164,Brakes,54.21,0,3,0,64,0.6727272727272727
56865,ORD-57865,P-165,Electronics,10.38,0,2,1,1065,0.03389830508474576
56866,ORD-57866,P-166,Filters,156.07,0,0,0,4066,1.0
56867,ORD-57867,P-167,Engine,19.57,0,6,0,2067,0.2
56868,ORD-57868,P-168,Suspension,21.88,0,3,0,6068,0.14
56869,ORD-57869,P-169,Exhaust,18.38,1,6,0,3069,0.15384615384615385
56870,ORD-57870,P-170,Brakes,25.1,0,6,0,70,0.25396825396825395
56871,ORD-57871,P-171,Brakes,61.81,1,2,0,71,0.8181818181818182
56872,ORD-57872,P-172,Brakes,87.84,0,6,0,72,0.8448275862068966
56873,ORD-57873,P-173,Brakes,155.15,0,1,0,73,0.9642857142857143
56874,ORD-57874,P-174,Electronics,49.99,0,6,0,1074,0.6956521739130435
56875,ORD-57875,P-175,Brakes,30.57,1,1,0,75,0.4642857142857143
56876,ORD-57876,P-176,Electronics,27.08,1,0,0,1076,0.22448979591836735
56877,ORD-57877,P-177,Engine,51.45,0,3,0,2077,0.7017543859649122
56878,ORD-57878,P-178,Engine,26.95,0,0,0,2078,0.3064516129032258
56879,ORD-57879,P-179,Electronics,13.74,0,5,0,1079,0.046511627906976744
56880,ORD-57880,P-180,Filters,50.35,0,4,0,4080,0.64
56881,ORD-57881,P-181,HVAC,37.78,0,3,0,5081,0.38461538461538464
56882,ORD-57882,P-182,Filters,113.58,0,6,0,4082,0.9166666666666666
56883,ORD-57883,P-183,Exhaust,16.94,0,3,0,3083,0.09523809523809523
56884,ORD-57884,P-184,Engine,56.1,0,3,0,2084,0.8032786885245902
56885,ORD-57885,P-185,Suspension,81.39,1,6,0,6085,0.84
56886,ORD-57886,P-186,Suspension,44.39,0,0,0,6086,0.5102040816326531
56887,ORD-57887,P-187,Suspension,29.65,0,5,0,6087,0.24444444444444444
56888,ORD-57888,P-188,Suspension,27.77,0,5,0,6088,0.45098039215686275
56889,ORD-57889,P-189,Exhaust,50.59,1,5,0,3089,0.6785714285714286
56890,ORD-57890,P-190,Engine,270.13,1,3,0,2090,0.9827586206896551
56891,ORD-57891,P-191,Brakes,20.36,0,6,0,91,0.1323529411764706
56892,ORD-57892,P-192,Exhaust,51.95,1,0,0,3092,0.68
56893,ORD-57893,P-193,Brakes,34.85,0,4,0,93,0.5344827586206896
56894,ORD-57894,P-194,Electronics,82.82,0,2,0,1094,0.8541666666666666
56895,ORD-57895,P-195,Exhaust,71.11,0,6,0,3095,0.8095238095238095
56896,ORD-57896,P-196,HVAC,24.52,0,0,0,5096,0.21428571428571427
56897,ORD-57897,P-197,Suspension,69.9,0,2,0,6097,0.825
56898,ORD-57898,P-198,Brakes,13.66,0,4,0,98,0.05
56899,ORD-57899,P-199,Electronics,71.34,1,5,1,1099,0.8333333333333334
56900,ORD-57900,P-200,Suspension,18.56,0,4,0,6100,0.14285714285714285
56901,ORD-57901,P-201,Brakes,112.42,0,5,0,101,0.927536231884058
56902,ORD-57902,P-202,Filters,57.19,0,0,0,4102,0.6938775510204082
56903,ORD-57903,P-203,Electronics,51.05,0,6,0,1103,0.717948717948718
56904,ORD-57904,P-204,Electronics,44.35,0,5,0,1104,0.575
56905,ORD-57905,P-205,Filters,23.9,1,6,0,4105,0.32432432432432434
56906,ORD-57906,P-206,Electronics,100.33,0,4,0,1106,0.9166666666666666
56907,ORD-57907,P-207,Brakes,53.41,0,4,0,107,0.7272727272727273
56908,ORD-57908,P-208,Engine,176.71,0,5,0,2108,0.9516129032258065
56909,ORD-57909,P-209,Engine,17.2,0,3,0,2109,0.08333333333333333
56910,ORD-57910,P-210,Suspension,12.59,0,2,0,6110,0.021739130434782608
56911,ORD-57911,P-211,Brakes,33.22,0,2,0,111,0.375
56912,ORD-57912,P-212,Brakes,149.31,1,0,0,112,0.9701492537313433
56913,ORD-57913,P-213,Engine,20.2,0,1,0,2113,0.23214285714285715
56914,ORD-57914,P-214,HVAC,60.79,1,3,0,5114,0.6428571428571429
56915,ORD-57915,P-215,HVAC,35.35,0,4,0,5115,0.34782608695652173
56916,ORD-57916,P-216,Electronics,66.52,0,3,0,1116,0.6739130434782609
56917,ORD-57917,P-217,Filters,30.19,1,1,0,4117,0.5102040816326531
56918,ORD-57918,P-218,Engine,43.38,0,4,0,2118,0.543859649122807
56919,ORD-57919,P-219,Filters,23.05,1,1,0,4119,0.2653061224489796
56920,ORD-57920,P-220,Suspension,52.98,0,3,0,6120,0.7111111111111111
56921,ORD-57921,P-221,Filters,19.51,0,4,0,4121,0.20512820512820512
56922,ORD-57922,P-222,Electronics,35.64,1,3,1,1122,0.5471698113207547
56923,ORD-57923,P-223,HVAC,56.95,0,1,0,5123,0.5652173913043478
56924,ORD-57924,P-224,Engine,16.41,0,4,0,2124,0.11764705882352941
56925,ORD-57925,P-225,Electronics,95.25,0,3,0,1125,0.9090909090909091
56926,ORD-57926,P-226,Filters,32.2,0,6,0,4126,0.4666666666666667
56927,ORD-57927,P-227,Electronics,28.35,0,2,0,1127,0.32
56928,ORD-57928,P-228,Exhaust,39.48,0,1,0,3128,0.41379310344827586
56929,ORD-57929,P-229,Filters,33.81,0,6,0,4129,0.3333333333333333
56930,ORD-57930,P-230,Suspension,79.21,0,1,0,6130,0.8095238095238095
56931,ORD-57931,P-231,Suspension,78.4,0,0,0,6131,0.9
56932,ORD-57932,P-232,Brakes,66.97,0,5,0,132,0.8142857142857143
56933,ORD-57933,P-233,Brakes,79.89,0,4,0,133,0.8688524590163934
56934,ORD-57934,P-234,Electronics,104.58,0,6,0,1134,0.9743589743589743
56935,ORD-57935,P-235,Suspension,57.84,0,6,0,6135,0.6851851851851852
56936,ORD-57936,P-236,Filters,36.77,0,5,0,4136,0.4791666666666667
56937,ORD-57937,P-237,Engine,52.09,0,3,0,2137,0.6216216216216216
56938,ORD-57938,P-238,Brakes,59.95,0,3,0,138,0.7962962962962963
56939,ORD-57939,P-239,Brakes,20.86,0,5,0,139,0.21311475409836064
56940,ORD-57940,P-240,Suspension,93.85,1,4,0,6140,0.875
56941,ORD-57941,P-241,Electronics,66.21,0,5,0,1141,0.8536585365853658
56942,ORD-57942,P-242,Electronics,44.62,0,1,0,1142,0.6590909090909091
56943,ORD-57943,P-243,Brakes,68.19,0,2,0,143,0.8095238095238095
56944,ORD-57944,P-244,Electronics,22.55,0,5,0,1144,0.16666666666666666
56945,ORD-57945,P-245,Brakes,11.41,0,4,0,145,0.037037037037037035
56946,ORD-57946,P-246,Exhaust,22.39,1,2,0,3146,0.23684210526315788
56947,ORD-57947,P-247,Filters,29.92,0,3,0,4147,0.4772727272727273
56948,ORD-57948,P-248,Brakes,34.42,0,3,0,148,0.44594594594594594
56949,ORD-57949,P-249,HVAC,17.46,1,1,0,5149,0.11764705882352941
56950,ORD-57950,P-250,Filters,61.5,0,5,0,4150,0.8163265306122449
56951,ORD-57951,P-251,Brakes,23.96,0,1,0,151,0.3125
56952,ORD-57952,P-252,Electronics,21.85,0,1,0,1152,0.24074074074074073
56953,ORD-57953,P-253,Electronics,37.89,1,5,0,1153,0.4666666666666667
56954,ORD-57954,P-254,Brakes,58.98,0,4,1,154,0.609375
56955,ORD-57955,P-255,Filters,105.69,0,5,0,4155,0.94
56956,ORD-57956,P-256,HVAC,36.69,1,6,0,5156,0.6666666666666666
56957,ORD-57957,P-257,Exhaust,30.37,0,6,0,3157,0.5294117647058824
56958,ORD-57958,P-258,Electronics,42.17,0,0,0,1158,0.6521739130434783
56959,ORD-57959,P-259,Brakes,52.34,0,1,0,159,0.6
56960,ORD-57960,P-260,Filters,48.79,0,2,1,4160,0.6190476190476191
